State,County Name,FIPS,Number of Dem Votes,Number of GOP Votes,Percent With No High School,Percent With Only High School,Percent With Some College, Percent With Bachelor's or more,Percent of County Population Below Poverty
TX,Culberson,48109,454.0,280.0,35.1,34.9,22.3,7.7,23.958799820868787
TX,Dallam,48111,222.0,1258.0,27.3,29.6,31.3,11.8,15.885746447164767
TX,Deaf Smith,48117,1185.0,2911.0,28.2,31.1,26.5,14.2,17.20104216515127
TX,Denton,48121,110000.0,169175.0,8.0,19.0,30.9,42.2,8.299774820775063
TX,DeWitt,48123,1161.0,5510.0,20.1,38.4,26.9,14.6,14.61560665832772
TX,Dickens,48125,128.0,755.0,21.5,31.2,33.0,14.3,17.79699590350478
TX,Dimmit,48127,2173.0,974.0,33.4,31.4,24.7,10.5,22.773988176443837
TX,Donley,48129,190.0,1225.0,12.7,33.9,36.9,16.5,14.117992368652773
TX,Eastland,48133,776.0,6008.0,17.2,33.8,34.4,14.6,16.842221364363315
TX,Ector,48135,10225.0,24976.0,24.9,29.0,30.9,15.2,11.75848054656238
TX,Erath,48143,2159.0,11205.0,16.1,24.2,31.6,28.2,22.95850552212475
TX,Falls,48145,1682.0,3438.0,24.3,36.4,27.5,11.9,21.89066324746474
TX,Fisher,48151,403.0,1265.0,17.2,32.1,32.3,18.4,19.517259278484296
TX,Foard,48155,113.0,383.0,19.2,34.0,30.8,16.0,7.325102880658436
TX,Fort Bend,48157,134475.0,117212.0,10.8,17.5,27.0,44.6,7.777975454192694
TX,Freestone,48161,1461.0,5995.0,18.9,34.0,35.6,11.5,15.172904077591024
TX,Frio,48163,1401.0,1232.0,37.2,34.3,21.2,7.3,17.606973058637085
TX,Gaines,48165,597.0,3907.0,39.6,28.8,21.1,10.5,10.238705859143815
TX,Galveston,48167,45503.0,73566.0,12.4,24.8,33.8,28.9,13.046047434517849
TX,Garza,48169,224.0,1223.0,43.0,26.9,21.3,8.8,9.775967413441954
TX,Gillespie,48171,2286.0,10445.0,10.7,28.0,27.2,34.1,10.451024008590934
TX,Glasscock,48173,34.0,553.0,24.8,23.1,26.8,25.2,4.951237809452363
TX,Goliad,48175,973.0,2618.0,11.2,37.6,35.2,16.0,16.555939410045177
TX,Gonzales,48177,1567.0,4580.0,27.5,33.9,24.9,13.7,16.750997372774158
TX,Gregg,48183,11623.0,28693.0,16.3,28.5,34.5,20.7,17.593093590250913
TX,Grimes,48185,2194.0,7065.0,22.2,35.1,29.5,13.2,17.576044933984974
TX,Hansford,48195,171.0,1730.0,26.0,29.1,24.1,20.8,19.546994827893705
TX,Hartley,48205,172.0,1727.0,17.9,36.9,25.1,20.1,5.658739802117688
TX,Hays,48209,33117.0,33730.0,11.1,21.9,30.7,36.3,14.833944925837987
TX,Hemphill,48211,181.0,1460.0,21.3,26.1,29.4,23.2,11.334894613583138
TX,Hockley,48219,1257.0,5793.0,21.8,28.6,34.8,14.7,15.088870892118836
TX,Hood,48221,4001.0,21367.0,11.8,29.9,32.6,25.8,11.634504191962995
TX,Hudspeth,48229,324.0,503.0,47.8,25.3,19.4,7.5,33.02189781021898
TX,Hunt,48231,6301.0,23866.0,17.3,34.3,31.1,17.3,18.120805369127517
TX,Irion,48235,90.0,660.0,8.3,38.0,38.0,15.7,12.354463130659767
TX,Jack,48237,314.0,2973.0,21.1,41.9,26.2,10.8,14.870225546866145
TX,Jim Hogg,48247,1635.0,430.0,25.1,34.3,29.5,11.1,20.93918398768283
TX,Jim Wells,48249,6688.0,5411.0,26.6,36.2,26.5,10.7,20.433712852180623
TX,Karnes,48255,1144.0,2959.0,23.5,37.5,26.8,12.3,19.220949263502455
TX,Kaufman,48257,10265.0,29537.0,15.5,32.9,32.2,19.5,13.243413236424628
TX,Kenedy,48261,99.0,84.0,42.4,28.4,17.8,11.5,30.8252427184466
TX,Kerr,48265,4665.0,17658.0,13.4,27.9,32.5,26.2,15.992629040795123
TX,Kimble,48267,206.0,1697.0,16.9,34.0,32.1,17.0,18.912152935821574
TX,King,48269,5.0,149.0,19.4,37.4,19.9,23.2,3.1578947368421053
TX,Kinney,48271,457.0,936.0,32.8,28.0,26.0,13.2,18.391451068616423
TX,Kleberg,48273,4713.0,4364.0,22.6,21.7,30.5,25.3,22.521381057966426
TX,Lamb,48279,770.0,3040.0,25.8,31.0,25.7,17.4,20.70903912456903
TX,Lampasas,48281,1479.0,6371.0,11.4,26.3,41.8,20.5,13.41623994147769
TX,La Salle,48283,1125.0,870.0,36.3,35.5,13.6,14.6,11.036920659858602
TX,Lavaca,48285,1170.0,7339.0,17.0,41.7,25.1,16.2,10.065082488270017
TX,Lipscomb,48295,135.0,1159.0,19.9,33.6,28.8,17.7,10.075992119335773
TX,Live Oak,48297,739.0,3450.0,20.8,35.2,32.8,11.1,13.495376053686881
TX,Llano,48299,1825.0,8283.0,13.5,26.8,33.1,26.6,13.469099707631818
TX,Loving,48301,4.0,57.0,25.4,31.3,40.3,3.0,10.434782608695652
TX,Lubbock,48303,27956.0,65566.0,14.9,25.5,31.7,28.0,18.40318653681507
TX,Lynn,48305,403.0,1546.0,22.1,33.1,27.6,17.2,19.80684811237928
TX,Matagorda,48321,3357.0,8147.0,22.3,33.4,29.1,15.2,21.381650380021718
TX,Maverick,48323,10397.0,2816.0,41.3,21.0,26.0,11.7,24.162604456824514
TX,McCulloch,48307,480.0,2546.0,22.5,32.1,29.3,16.1,17.847263980757667
TX,McLennan,48309,27046.0,48245.0,16.2,28.5,33.1,22.2,19.037695297365858
TX,McMullen,48311,40.0,454.0,18.6,34.6,30.6,16.2,7.151515151515151
TX,Milam,48331,2042.0,6340.0,19.7,36.7,27.9,15.7,15.079235419049175
TX,Montague,48337,885.0,7526.0,17.9,35.6,31.8,14.8,15.911567803207225
TX,Motley,48345,40.0,571.0,11.6,34.8,36.2,17.4,13.835376532399298
TX,Nacogdoches,48347,6822.0,14751.0,18.8,28.1,27.9,25.2,22.28942276930577
TX,Navarro,48349,3998.0,11984.0,23.2,30.2,30.8,15.7,19.517148482022588
TX,Nolan,48353,1029.0,3551.0,19.9,33.7,33.7,12.7,17.08970099667774
TX,Nueces,48355,49102.0,50704.0,18.7,28.4,32.5,20.5,16.409898977557354
TX,Ochiltree,48357,274.0,2628.0,24.1,30.1,29.4,16.4,12.357449990652459
TX,Palo Pinto,48363,1700.0,8222.0,17.3,35.4,31.4,15.8,17.631446811563016
TX,Parker,48367,8329.0,46433.0,10.7,27.5,34.7,27.0,9.023277947416425
TX,Parmer,48369,848.0,1911.0,31.4,31.0,21.6,16.0,16.724560686554966
TX,Pecos,48371,1551.0,2463.0,31.2,34.4,24.8,9.6,8.306868422691325
TX,Presidio,48377,1458.0,652.0,43.2,18.7,13.0,25.0,25.417817177735795
TX,Rains,48379,619.0,3919.0,18.1,41.0,31.4,9.5,10.544278785701454
TX,Randall,48381,8340.0,43379.0,8.9,22.2,38.5,30.4,10.166330219598873
TX,Reagan,48383,167.0,709.0,28.5,35.7,24.4,11.5,16.885553470919323
TX,Real,48385,262.0,1382.0,19.7,26.2,31.0,23.2,18.151515151515152
TX,Red River,48387,1148.0,3924.0,19.6,38.8,28.2,13.4,16.310052482842146
TX,Reeves,48389,1659.0,1417.0,39.0,26.4,23.4,11.2,11.47474474271418
TX,Refugio,48391,1034.0,1830.0,20.2,36.6,32.4,10.8,15.273814376953391
TX,Rockwall,48397,9633.0,28396.0,8.1,22.2,31.8,38.0,5.933474501499911
TX,Runnels,48399,452.0,3241.0,21.2,36.3,24.4,18.1,17.135258358662615
TX,Rusk,48401,3935.0,14675.0,20.7,32.1,32.5,14.7,4.20334756489213
TX,Sabine,48403,614.0,3992.0,14.6,44.8,27.6,12.9,22.98130661013683
TX,San Augustine,48405,907.0,2620.0,19.5,43.4,25.6,11.5,26.395515267175572
TX,San Jacinto,48407,2034.0,8050.0,17.2,45.6,27.2,10.0,16.940650972064585
TX,San Patricio,48409,7825.0,13004.0,21.9,31.6,32.1,14.5,13.95124413563751
TX,San Saba,48411,293.0,2025.0,25.5,31.7,28.2,14.5,15.646029609690443
TX,Schleicher,48413,209.0,819.0,23.7,24.6,32.6,19.1,13.047559449311642
TX,Scurry,48415,733.0,4403.0,19.3,32.9,32.4,15.4,7.178640555618809
TX,Shackelford,48417,103.0,1378.0,15.5,29.2,30.1,25.2,18.365500603136308
TX,Somervell,48425,540.0,3206.0,17.3,30.4,33.2,19.2,17.012257990606024
TX,Starr,48427,9246.0,2218.0,51.5,23.9,15.4,9.3,36.848722986247544
TX,Sterling,48431,70.0,549.0,14.3,36.9,25.1,23.7,13.539367181751288
TX,Stonewall,48433,135.0,555.0,20.5,40.2,25.7,13.5,15.651558073654389
TX,Sutton,48435,313.0,1075.0,23.4,28.2,31.6,16.8,9.170081967213115
TX,Swisher,48437,462.0,1671.0,19.5,37.2,28.5,14.8,21.815519765739385
TX,Tarrant,48439,288001.0,345683.0,14.8,23.7,30.8,30.7,13.924377085005121
TX,Terry,48445,424.0,1295.0,30.8,31.1,26.0,12.1,12.395139161113288
TX,Throckmorton,48447,84.0,715.0,19.4,31.4,29.3,19.9,12.756410256410255
TX,Titus,48449,2538.0,6405.0,27.9,29.1,27.9,15.2,20.355471259445075
TX,Tom Green,48451,9117.0,27376.0,16.7,29.5,31.3,22.4,12.944498143155112
TX,Travis,48453,306475.0,126750.0,11.8,17.0,24.7,46.4,14.557403785096925
TX,Tyler,48457,1243.0,6601.0,15.6,42.8,30.3,11.3,7.817053680549027
TX,Upshur,48459,2378.0,13198.0,16.6,32.8,34.8,15.8,10.26160420938218
TX,Upton,48461,284.0,961.0,24.6,37.6,27.8,9.9,19.167126309983455
TX,Uvalde,48463,3863.0,4828.0,30.7,22.2,32.2,14.9,20.22720566538802
TX,Val Verde,48465,6920.0,5856.0,33.1,25.5,24.0,17.5,20.08105286857564
TX,Van Zandt,48467,2792.0,18436.0,17.7,35.1,30.9,16.3,15.409057774621035
TX,Victoria,48469,8843.0,21253.0,16.4,31.7,33.1,18.8,14.274098246907425
TX,Waller,48473,5744.0,10525.0,21.6,30.5,29.1,18.7,16.421961752004936
TX,Webb,48479,42297.0,12946.0,34.3,25.6,22.6,17.5,31.284837261879527
TX,Wharton,48481,4238.0,10149.0,22.0,33.8,29.7,14.5,17.40596252949959
TX,Wilbarger,48487,807.0,3166.0,22.0,31.5,30.9,15.5,16.000613638106927
TX,Willacy,48489,3416.0,1541.0,36.9,34.8,19.7,8.6,33.68368139651785
TX,Winkler,48495,420.0,1403.0,31.9,28.7,29.0,10.3,16.49574787393697
TX,Wise,48497,3412.0,20655.0,15.4,35.5,32.2,16.9,12.09338595709466
TX,Yoakum,48501,426.0,1797.0,28.6,29.2,24.4,17.8,11.699753318454128
TX,Young,48503,873.0,6587.0,18.4,34.3,28.8,18.6,15.136054421768709
TX,Zapata,48505,2056.0,1028.0,49.7,22.6,19.4,8.3,33.73619504063347
TX,Zavala,48507,2633.0,692.0,40.8,27.8,22.2,9.1,34.742782366892946
UT,Box Elder,49003,1814.0,10324.0,7.0,32.1,39.5,21.4,10.096542174699028
UT,Cache,49005,6705.0,16643.0,7.0,21.7,35.0,36.3,14.465267366316843
UT,Daggett,49009,76.0,327.0,4.9,40.0,40.6,14.5,2.7027027027027026
UT,Duchesne,49013,500.0,5505.0,12.7,36.0,37.2,14.1,11.457581444588808
UT,Emery,49015,379.0,3402.0,8.0,32.7,45.8,13.5,12.15224111282844
UT,Juab,49023,436.0,2759.0,7.9,36.6,38.7,16.9,13.912549687677455
UT,Millard,49027,431.0,3860.0,10.3,31.1,38.7,19.8,10.18262313226342
UT,Piute,49031,31.0,537.0,17.0,37.1,25.2,20.7,20.226214238190284
UT,Rich,49033,104.0,786.0,3.9,36.5,39.2,20.4,15.63588850174216
UT,Salt Lake,49035,154831.0,117901.0,10.2,22.7,34.3,32.8,11.09954355426562
UT,Sanpete,49039,1026.0,6436.0,10.8,27.2,42.5,19.5,14.808513593278011
UT,Tooele,49045,4015.0,9693.0,8.4,32.0,38.8,20.8,7.043687081537556
UT,Uintah,49047,1002.0,9876.0,13.2,34.7,37.2,14.9,9.013204900897087
UT,Utah,49049,24579.0,89755.0,6.4,16.6,38.9,38.1,12.00756442285611
UT,Wasatch,49051,3063.0,6115.0,7.7,18.5,36.8,36.9,8.369621121206926
UT,Weber,49057,22187.0,38447.0,9.9,29.3,37.5,23.3,12.08036048025697
VA,Accomack,51001,6737.0,8582.0,19.5,40.5,21.7,18.3,19.218063342930748
VA,Albemarle,51003,33297.0,19232.0,8.6,17.8,22.0,51.5,8.845392649830023
VA,Alexandria city,51510,57147.0,13241.0,8.6,11.9,17.4,62.1,9.589219961872928
VA,Amelia,51007,2150.0,4704.0,18.7,36.8,30.4,14.1,11.383945916543633
VA,Amherst,51009,4986.0,9643.0,17.3,34.9,29.0,18.9,13.924010620811734
VA,Appomattox,51011,2023.0,5714.0,16.4,35.4,28.6,19.6,17.066372828623283
VA,Arlington,51013,91879.0,20155.0,6.2,8.2,11.9,73.7,8.568783266124608
VA,Augusta,51015,8108.0,26152.0,13.5,38.6,24.6,23.3,8.78758200625193
VA,Bland,51021,453.0,2572.0,10.8,37.7,35.3,16.2,8.453922315308454
VA,Botetourt,51023,4492.0,13369.0,8.4,33.8,30.4,27.3,8.185032057043562
VA,Bristol city,51520,1832.0,4884.0,16.4,33.9,26.2,23.4,20.388179751704843
VA,Buckingham,51029,3128.0,3969.0,22.5,42.0,23.6,11.9,15.485996705107082
VA,Buena Vista city,51530,693.0,1432.0,18.8,40.6,24.4,16.2,25.686125852918877
VA,Charles City,51036,2244.0,1381.0,22.7,40.6,23.9,12.7,14.592760180995477
VA,Charlottesville city,51540,17865.0,2951.0,9.7,21.6,18.7,50.0,24.148533073508716
VA,Chesapeake city,51550,52554.0,53988.0,8.6,26.0,35.0,30.4,9.097357612209098
VA,Colonial Heights city,51570,2367.0,5681.0,11.0,34.8,32.4,21.9,12.6990423301411
VA,Covington city,51580,914.0,1349.0,15.1,41.5,32.1,11.3,21.238146358919305
VA,Culpeper,51047,7744.0,13341.0,16.4,32.3,29.0,22.3,8.770686058052624
VA,Danville city,51590,11051.0,7306.0,20.2,28.1,33.4,18.2,21.683400982696003
VA,Dickenson,51051,1335.0,4932.0,26.2,34.0,29.2,10.7,21.11661711265279
VA,Dinwiddie,51053,5765.0,7447.0,18.9,36.5,27.7,16.9,15.643436907784174
VA,Emporia city,51595,1531.0,792.0,23.1,36.4,25.2,15.3,32.1780372126961
VA,Fairfax,51059,354485.0,157837.0,8.3,12.7,18.7,60.3,5.917156642097564
VA,Fairfax city,51600,7363.0,3695.0,8.2,16.1,21.0,54.7,5.96467563124394
VA,Falls Church city,51610,5810.0,1323.0,2.0,6.5,11.3,80.2,2.613864222285878
VA,Fauquier,51061,12960.0,22110.0,8.5,28.1,29.8,33.5,5.883894258763247
VA,Fluvanna,51065,5751.0,7018.0,10.7,26.5,31.8,31.0,6.588037711363029
VA,Franklin city,51620,2516.0,1421.0,18.8,27.8,31.0,22.4,16.489805651603675
VA,Fredericksburg city,51630,6690.0,3731.0,8.7,25.0,24.0,42.3,14.996245575142131
VA,Galax city,51640,680.0,1603.0,23.4,37.7,29.3,9.6,23.897540387134335
VA,Goochland,51075,4884.0,8374.0,9.4,27.8,26.7,36.1,4.629173201882142
VA,Greensville,51081,2558.0,1737.0,23.4,41.9,26.2,8.5,12.924424972617743
VA,Hampton city,51650,41030.0,17802.0,9.9,27.6,38.6,24.0,15.10480073925224
VA,Hanover,51085,19360.0,39592.0,7.4,26.7,29.2,36.7,6.010409902007347
VA,Harrisonburg city,51660,10100.0,6232.0,14.9,26.2,22.7,36.2,28.204197087267307
VA,Henrico,51087,93615.0,59674.0,9.1,22.7,27.4,40.8,10.400994027225027
VA,Hopewell city,51670,4722.0,3885.0,19.1,36.7,29.8,14.4,20.174496644295303
VA,Isle of Wight,51093,7673.0,11971.0,13.4,27.3,32.0,27.4,10.719094331327453
VA,James City,51095,19091.0,21284.0,6.1,19.5,26.6,47.8,7.655888671474117
VA,King and Queen,51097,1451.0,2059.0,14.5,41.1,25.1,19.2,14.075309156593024
VA,King George,51099,4002.0,7338.0,7.2,27.0,31.4,34.5,5.480043997485859
VA,King William,51101,2752.0,5963.0,11.7,38.1,31.6,18.6,12.032530343170476
VA,Lexington city,51678,1514.0,766.0,15.0,17.8,22.3,44.9,9.230986711902743
VA,Loudoun,51107,99909.0,69633.0,6.5,13.2,21.4,58.8,3.8212938415576723
VA,Lunenburg,51111,2226.0,3206.0,24.2,35.5,28.5,11.8,19.137553700251278
VA,Lynchburg city,51680,14787.0,17979.0,11.8,25.5,29.4,33.3,20.876674422992263
VA,Manassas city,51683,8395.0,5934.0,18.5,25.6,25.9,30.1,8.549864192486119
VA,Manassas Park city,51685,3218.0,1732.0,17.5,27.4,24.7,30.4,8.577537416677147
VA,Martinsville city,51690,3531.0,2149.0,20.9,29.2,31.6,18.3,23.267290270310085
VA,Mathews,51115,1563.0,3515.0,8.5,33.7,31.2,26.6,9.508233701782089
VA,New Kent,51127,3545.0,8117.0,8.2,33.0,32.8,26.0,4.749314531923227
VA,Newport News city,51700,40997.0,23650.0,10.8,27.8,36.7,24.7,15.26279638431739
VA,Norfolk city,51710,51429.0,19875.0,12.5,26.5,34.4,26.6,18.814041360256777
VA,Norton city,51720,383.0,1021.0,17.2,23.2,42.3,17.3,26.490066225165563
VA,Nottoway,51135,2829.0,3712.0,25.1,36.5,23.1,15.2,19.359785317232124
VA,Patrick,51141,1768.0,6454.0,20.3,35.3,30.8,13.6,21.99434621140735
VA,Petersburg city,51730,12005.0,1448.0,21.3,33.0,29.1,16.6,28.682436649606792
VA,Pittsylvania,51143,9195.0,21742.0,17.8,36.1,31.5,14.6,14.906812287569066
VA,Poquoson city,51735,1599.0,5089.0,5.2,25.0,30.0,39.8,4.669099353126556
VA,Portsmouth city,51740,28462.0,12773.0,15.1,29.5,34.4,21.1,17.5360122877662
VA,Powhatan,51145,4057.0,11875.0,9.4,30.0,32.1,28.5,5.102149962562841
VA,Prince Edward,51147,4590.0,4099.0,16.9,34.6,25.3,23.2,14.448128848886785
VA,Prince George,51149,6419.0,9157.0,11.5,33.0,33.5,22.1,8.434269604260207
VA,Prince William,51153,83093.0,54065.0,11.0,21.3,28.3,39.5,6.857050195588865
VA,Radford city,51750,2923.0,2637.0,10.4,23.6,31.9,34.1,32.16138328530259
VA,Rappahannock,51157,1741.0,2532.0,12.8,26.5,28.3,32.4,9.201459262261857
VA,Richmond city,51760,74640.0,14254.0,16.0,22.8,24.5,36.7,23.89039648860801
VA,Roanoke,51161,16787.0,30857.0,8.4,25.8,31.8,34.1,7.7409600068146
VA,Roanoke city,51770,23403.0,16045.0,14.8,31.8,30.5,22.9,21.616701177364984
VA,Rockbridge,51163,3506.0,6671.0,13.8,37.4,23.7,25.1,14.59196862325623
VA,Salem city,51775,4212.0,7225.0,10.5,30.2,32.4,26.9,8.494725240119665
VA,Shenandoah,51171,5269.0,14078.0,14.3,39.7,26.6,19.4,10.485238438131518
VA,Smyth,51173,2661.0,9747.0,17.5,38.3,29.4,14.8,17.448787791901623
VA,Southampton,51175,3595.0,5035.0,17.4,34.6,31.9,16.1,13.62360323663786
VA,Spotsylvania,51177,24204.0,34619.0,10.4,31.4,28.6,29.6,8.361216817377855
VA,Staunton city,51790,5329.0,5129.0,11.8,28.8,25.7,33.7,14.882077409811817
VA,Suffolk city,51800,23012.0,17206.0,12.0,28.1,33.4,26.6,11.251078124290707
VA,Virginia Beach city,51810,76744.0,84389.0,6.8,22.3,36.7,34.2,7.950355645850209
VA,Waynesboro city,51820,3762.0,4798.0,13.7,34.9,28.8,22.6,15.522512506948305
VA,Williamsburg city,51830,5199.0,1921.0,5.3,14.5,23.4,56.7,16.34970945589012
VA,Winchester city,51840,5161.0,4786.0,16.5,27.9,24.3,31.3,14.061700416697127
VA,Wythe,51197,2765.0,10044.0,17.8,37.2,28.5,16.6,16.02206159432702
VT,Addison,50001,11217.0,5297.0,7.5,32.0,24.8,35.8,8.000758109059403
VT,Bennington,50003,9539.0,5925.0,9.4,30.3,26.7,33.6,12.888693550159322
VT,Caledonia,50005,6445.0,5533.0,9.4,36.4,26.6,27.7,11.971030495924134
VT,Chittenden,50007,54463.0,18298.0,6.1,20.3,24.2,49.4,10.736006341892411
VT,Grand Isle,50013,2094.0,1487.0,6.3,28.4,30.4,34.9,7.552386495925495
VT,Lamoille,50015,7241.0,3570.0,8.2,26.6,28.8,36.4,12.490080939533406
VT,Rutland,50021,13629.0,12471.0,9.1,34.6,27.1,29.2,11.928449402070143
VT,Windsor,50027,17544.0,8604.0,7.6,31.5,25.8,35.2,9.800258657853139
WA,Asotin,53003,3118.0,5712.0,10.0,29.1,39.9,21.0,14.278600208248449
WA,Chelan,53007,10770.0,15070.0,17.4,28.6,28.7,25.3,12.351210201214178
WA,Clallam,53009,15154.0,15685.0,8.1,26.9,40.8,24.3,15.332825548815322
WA,Cowlitz,53015,17842.0,24066.0,12.0,31.0,41.1,15.9,16.512217299618875
WA,Ferry,53019,1091.0,2178.0,12.5,31.5,37.9,18.1,23.351793248945146
WA,Grays Harbor,53027,11378.0,13269.0,11.8,33.4,39.5,15.3,15.866691071906283
WA,Island,53029,20766.0,18259.0,5.2,22.8,40.2,31.7,9.11183721966434
WA,Kitsap,53035,60561.0,46762.0,5.7,22.6,40.5,31.2,10.022493992645309
WA,Kittitas,53037,7190.0,9845.0,9.4,24.9,31.0,34.7,19.513667928559816
WA,Klickitat,53039,3781.0,5390.0,13.5,27.7,34.4,24.4,15.533749345019768
WA,Okanogan,53047,3980.0,6305.0,17.7,30.1,33.7,18.4,20.883000072535605
WA,Pacific,53049,4597.0,5338.0,11.6,32.5,38.9,17.0,18.331099195710458
WA,Pend Oreille,53051,1932.0,4364.0,10.8,30.6,40.0,18.7,19.462727690188274
WA,Skagit,53057,26076.0,24330.0,11.1,26.6,37.6,24.7,14.627353685386613
WA,Skamania,53059,2207.0,2910.0,9.5,28.6,39.2,22.7,14.121496153506058
WA,Snohomish,53061,167943.0,116433.0,8.2,24.2,37.0,30.6,9.049359552823097
WA,Spokane,53063,86590.0,103846.0,6.9,25.1,39.2,28.7,14.976168439593415
WA,Wahkiakum,53069,824.0,1328.0,6.9,30.6,47.4,15.1,13.973147687717555
WA,Walla Walla,53071,7550.0,10775.0,11.4,22.4,37.6,28.6,14.914628672130876
WA,Whatcom,53073,59402.0,40247.0,8.8,23.8,34.8,32.6,15.388567334703342
WA,Whitman,53075,5521.0,5462.0,4.2,16.7,29.4,49.8,25.433021806853585
WA,Yakima,53077,28484.0,39593.0,27.5,28.3,28.9,15.3,20.184591822340447
WI,Barron,55005,7881.0,13595.0,10.1,38.7,33.0,18.2,12.022254475084663
WI,Bayfield,55007,4953.0,4125.0,5.5,30.0,35.3,29.2,11.335029459025174
WI,Burnett,55013,2948.0,5412.0,7.9,39.3,34.2,18.5,15.863162065777308
WI,Calumet,55015,9634.0,15345.0,7.4,32.3,31.7,28.7,6.284142030848329
WI,Dane,55025,217506.0,71270.0,4.7,18.4,27.9,49.0,12.177410409311541
WI,Door,55029,8026.0,8584.0,6.4,32.5,29.8,31.3,8.899782135076252
WI,Eau Claire,55035,27271.0,23301.0,6.9,26.1,36.2,30.8,13.937660964169254
WI,Fond du Lac,55039,17391.0,31044.0,8.4,37.9,31.7,21.9,8.335049978909783
WI,Green Lake,55047,2700.0,6210.0,11.4,42.1,28.8,17.7,11.025545700780711
WI,Juneau,55057,4100.0,7188.0,13.9,41.8,31.4,12.9,12.379789345138146
WI,Kenosha,55059,35770.0,36025.0,10.0,32.3,33.0,24.6,14.692450406736121
WI,Kewaunee,55061,3623.0,6616.0,7.9,42.4,32.8,16.9,8.915166086060546
WI,La Crosse,55063,32402.0,26384.0,5.5,26.4,35.7,32.5,14.12417414873793
WI,Langlade,55067,3260.0,6436.0,10.1,42.2,31.7,16.1,15.769451248110897
WI,Manitowoc,55071,14563.0,23234.0,9.1,40.5,30.7,19.7,10.2148851562402
WI,Marathon,55073,26476.0,39010.0,8.9,36.2,31.0,23.9,10.918236585114375
WI,Marinette,55075,6243.0,12995.0,8.6,43.1,33.8,14.5,12.86042982327312
WI,Milwaukee,55079,288986.0,126091.0,13.1,27.9,29.2,29.7,20.728233613645727
WI,Oconto,55083,5886.0,13255.0,9.6,44.0,30.2,16.2,8.887822563446363
WI,Outagamie,55087,38087.0,49884.0,6.5,33.7,32.1,27.8,8.782957918631046
WI,Ozaukee,55089,20167.0,30458.0,3.7,21.9,27.8,46.7,5.444266229851324
WI,Pepin,55091,1345.0,2228.0,9.1,42.3,30.3,18.3,13.231866173042645
WI,Price,55099,2671.0,4562.0,9.7,41.1,33.0,16.2,12.621714620396807
WI,Racine,55101,42506.0,46620.0,11.2,31.4,33.4,24.0,12.185186515285993
WI,Sauk,55111,14692.0,14791.0,9.1,36.6,32.0,22.3,10.893064764478522
WI,Sawyer,55113,2846.0,4625.0,8.9,34.8,34.2,22.1,16.041832303834628
WI,Shawano,55115,6056.0,12742.0,9.4,45.0,30.0,15.6,11.148861816240354
WI,Sheboygan,55117,22636.0,32368.0,8.4,36.9,31.1,23.6,8.601015650007353
WI,St. Croix,55109,17496.0,26123.0,4.2,26.8,35.5,33.4,5.543873282896391
WI,Trempealeau,55121,5645.0,7370.0,10.6,39.3,30.8,19.3,9.488359501894966
WI,Vilas,55125,4769.0,8169.0,7.5,31.2,34.5,26.8,14.482726380253377
WI,Washburn,55129,3283.0,5404.0,8.2,37.9,32.3,21.6,12.702494214451015
WI,Waukesha,55133,79200.0,142521.0,4.1,24.2,30.1,41.6,5.088680354570022
WI,Waupaca,55135,8303.0,16013.0,9.1,43.1,30.1,17.7,10.259027443428021
WI,Waushara,55137,3802.0,7669.0,13.8,41.8,29.4,15.1,11.006197745518072
WV,Braxton,54007,1315.0,3516.0,19.0,51.1,17.7,12.2,19.654218533886585
WV,Brooke,54009,2549.0,6574.0,9.9,40.0,30.3,19.8,12.210896008223402
WV,Cabell,54011,11306.0,19648.0,13.0,31.9,29.0,26.1,20.950203304605132
WV,Doddridge,54017,360.0,2347.0,21.7,41.9,21.6,14.8,13.943098988948977
WV,Greenbrier,54025,3743.0,9499.0,16.2,40.9,23.4,19.6,18.05661389100556
WV,Hardy,54031,1249.0,4544.0,19.7,47.1,18.6,14.7,13.64355581127733
WV,Kanawha,54039,27985.0,43464.0,12.0,37.3,25.6,25.2,15.822472065332322
WV,Mingo,54059,1365.0,7876.0,26.1,41.2,22.8,9.9,26.11588577765456
WV,Monongalia,54061,14568.0,18278.0,8.4,30.4,22.1,39.2,20.533507707397757
WV,Pleasants,54073,620.0,2342.0,12.4,49.6,24.5,13.5,15.599947430674202
WV,Preston,54077,2462.0,9501.0,16.5,48.4,20.5,14.6,14.109174964438123
WV,Raleigh,54081,6362.0,21835.0,15.7,40.1,26.1,18.2,17.012126612684515
WV,Ritchie,54085,490.0,3376.0,18.1,48.3,23.2,10.4,19.207286557902112
WV,Summers,54089,1186.0,3444.0,17.2,41.0,27.1,14.8,17.24164308115964
WV,Tucker,54093,750.0,2557.0,12.7,50.1,23.0,14.2,12.966969565844511
WV,Wetzel,54103,1348.0,4461.0,16.9,47.9,24.4,10.7,21.121861759311958
WV,Wirt,54105,383.0,1903.0,16.7,48.8,24.9,9.7,15.0
WY,Converse,56009,668.0,5520.0,9.8,37.9,36.8,15.5,8.225682564066755
WY,Goshen,56015,924.0,4418.0,8.4,29.7,39.0,23.0,14.94261330194232
WY,Hot Springs,56017,400.0,1939.0,8.4,27.6,41.6,22.3,11.043203371970495
WY,Laramie,56021,11572.0,24844.0,6.7,26.5,39.1,27.7,10.09641603984236
